"nameCompany","streetAddress","postalCode","addressLocality"
"ALDI SÜD","Oststr. 5a","47475","Kamp-Lintfort"
"ALDI SÜD","Junkers Feld 1","46569","Hünxe"
"ALDI SÜD","Xantener Str. 77","47495","Rheinberg"
"ALDI SÜD","Auf dem Bock 24","47669","Wachtendonk"
"ALDI SÜD","Kurierweg 28","46562","Voerde"
"ALDI SÜD","Rheurdter Str. 74","47661","Issum"
"ALDI SÜD","Poststr. 50-56","41334","Nettetal"
"ALDI SÜD","Industriestr. 5a","47647","Kerken"
"ALDI SÜD","Rathausstr. 15","46519","Alpen"
"ALDI SÜD","Schermbecker Landstr. 11","46485","Wesel"
"ALDI SÜD","Esplanade 18","46483","Wesel"
"ALDI SÜD","von Galenstr. 1","47638","Straelen"
"ALDI SÜD","Reeser Landstr. 87","46483","Wesel"
"ALDI SÜD","Weseler Str. 1","46509","Xanten"
"ALDI SÜD","Harttor 51","47608","Geldern"
"ALDI SÜD","Leipziger Str. 6","47665","Sonsbeck"
"ALDI SÜD","Güterstr. 45","46499","Hamminkeln"
"ALDI SÜD","Sonsbecker Str. 21","46509","Xanten"
"ALDI SÜD","Lindenstr. 9","46414","Rhede"
"ALDI SÜD","Walbecker Str. 146","47623","Kevelaer"
"ALDI SÜD","Weezer Str. 84","47623","Kevelaer"
"ALDI SÜD","Friesenstr. 19","46395","Bocholt"
"ALDI SÜD","Münsterstr. 7","46397","Bocholt"
"ALDI SÜD","Werther Str. 235","46395","Bocholt"
"ALDI SÜD","Proppertweg 9","46399","Bocholt"
"ALDI SÜD","Industriestr. 38","47652","Weeze"
"ALDI SÜD","Weezer Str. 25","47589","Uedem"
"ALDI SÜD","Vor dem Delltor 13","46459","Rees"
"ALDI SÜD","Werther Str. 13","46419","Isselburg"
"ALDI SÜD","Xantener Str. 15","47546","Kalkar"
"ALDI SÜD","Weezer Str. 15a","47574","Goch"
"Aldi Süd","Gartenstr. 6","47574","Goch"
"ALDI SÜD","Norbertstr. 2a","47551","Bedburg-Hau"
"ALDI SÜD","Bahnhofstr. 12","46446","Emmerich"
"ALDI SÜD","Querallee 13","47533","Kleve"
"ALDI SÜD","Moritz-von-Nassau-Str. 1","46446","Emmerich"
"ALDI SÜD","Emmericher Str. 237","47533","Kleve"
"ALDI SÜD","Hoffmannallee 31","47533","Kleve"
"ALDI SÜD","Großen Haag 7","47559","Kranenburg"
"ALDI SÜD","Wormser Str. 112","55276","Oppenheim"
"ALDI SÜD","Freyburger Allee 8","55283","Nierstein"
"ALDI SÜD","Karl-Heinz-Kipp-Str. 22","55232","Alzey"
