"nameCompany","streetAddress","postalCode","addressLocality"
"Sparda-Bank West eG","Deutzer Freiheit 113","50679","Köln Deutz"
"SB-Sparda-Bank","Wasserstr. 11","58636","Iserlohn"
"Sparda-Bank","Am Seel 1a","59494","Soest"
"Sparda-Bank West eG","Johannisstr. 60-64","50668","Köln Altstadt-Nord"
"Sparda-Bank West eG","Appellhofplatz 1","50667","Köln Altstadt-Nord"
"SB-Center Der Sparda-Bank West eG","Riehler Str. 3","50668","Köln Neustadt-Nord"
"SB-Center Der Sparda-Bank West eG","Werkstattstr. 102","50733","Köln Nippes"
"SB-Center Der Sparda-Bank West eG","Heinrich-von-Stephan-Str. 2","51373","Leverkusen"
"Sparda-Bank West eG","Kölner Str. 120","51379","Leverkusen Opladen"
"SB-Center Der Sparda-Bank West eG","Goethestr. 23","51379","Leverkusen Opladen"
"SB-Center Der Sparda-Bank West","Freimersdorfer Weg 6","50829","Köln Bocklemünd/Mengenich"
"Sparda-Bank West eG","Rathausstr. 6","58239","Schwerte Mitte"
"Sparda-Bank","Kölnstraße 24","52349","Düren"
"Sparda-Bank","Kölner Str. 13","50126","Bergheim"
"Sparda-Bank West eG","Hauptstr. 54","50126","Bergheim Erft"
"Sparda-Bank","Marktstr.","58452","Witten"
"Sparda-Bank","Gustav-Heinemann-Str. 14-18","59065","Hamm"
"Sparda-Bank","Poststr. 14","52428","Jülich"
"SB-Sparda-Bank","Lagerhausstr. 9","52064","Aachen"
"Sparda-Bank","Blondelstr. 9-21","52062","Aachen"
"Filiale Heidelberg","Römerstr. 1","69115","Heidelberg"
"SB-Filiale Hockenheim","Untere Hauptstr. 25-27","68766","Hockenheim"
"Filiale Schwetzingen","Hildastr. 3","68723","Schwetzingen"
"Sparda-Bank","Gilgenstr. 5","67346","Speyer"
"SB-Filiale Mannheim-Neckarau","Friedrichstr. 27","68199","Mannheim"
"Sparda-Bank","Heinsestr. 8","63739","Aschaffenburg"
"SB-Filiale Mannheim-Käfertal","Auf Dem Sand 75-77","68309","Mannheim"
"Filiale Mannheim","L 15-17","68161","Mannheim"
"SB-Sparda-Bank","Liliengasse 1","67105","Schifferstadt"
"SB-Sparda-Bank","Bruchweg 1","67117","Limburgerhof"
"Sparda-Bank","Bismarckstr. 120-122","67059","Ludwigshafen"
"Sparda-Bank","Rodensteinstr. 19","64625","Bensheim"
"SB-Sparda-Bank","Oggersheimerstr. 45","67112","Mutterstadt"
"SB-Sparda-Bank","Langgasse 52","67454","Haßloch"
"Sparda-Bank","August-Bebel-Str. 15-17","67227","Frankenthal"
"SB-Sparda-Bank","Tanzstr. 29","67480","Edenkoben"
"SB-Sparda-Bank","Haardtstr. 23-25","67240","Bobenheim-Roxheim"
"Sparda-Bank","Karl-Helfferich-Str. 7","67433","Neustadt"
"Sparda-Bank","Hagenstr. 4","67547","Worms"
"Sparda-Bank","Rheinstr. 27","64283","Darmstadt"
"SB-Sparda-Bank","Töpferstr. 1a","67549","Worms"
"SB-Sparda-Bank","Kasinostr. 92","64293","Darmstadt"
"Sparda-Bank","Rudolf-Walther-Str. 1a","63584","Gründau-Lieblos"
"Sparda-Bank","Weinstr. Nord 19b","67098","Bad Dürkheim"
"Sparda-Bank","Leimenstr. 8","63450","Hanau"
"SB-Sparda-Bank","Carlo-Mierendorff-Str. 2","67574","Osthofen"
"Sparda-Bank","Poststr. 7","67269","Grünstadt"
"Sparda-Bank","Bieberer Str. 282","63071","Offenbach am Main"
"SB-Sparda-Bank","Campus 1","63225","Langen"
"SB-Sparda-Bank","Frankfurter Str. 132-134","63263","Neu-Isenburg"
"SB-Sparda-Bank","Braubachstr. 18","63477","Maintal-Dörnigheim"
"Sparda-Bank","Kaiserstr. 42","63065","Offenbach am Main"
"Sparda-Bank","Frankfurter Str. 13","64521","Groß-Gerau"
"Sparda-Bank","Mörfelder Landstr. 45","60598","Frankfurt am Main"
"SB-Sparda-Bank","Zeil 48","60313","Frankfurt am Main"
"SB-Sparda-Bank","Hahnstr. 49","60528","Frankfurt am Main"
"SB-Sparda-Bank","Jürgen-Ponto-Platz 1","60329","Frankfurt am Main"
"Sparda-Bank","Osloer Str. 2","60327","Frankfurt am Main"
"SB-Sparda-Bank","Europa-Allee 6","60327","Frankfurt am Main"
"SB-Sparda-Bank","Friedberger Landstr. 362-420","60389","Frankfurt am Main"
"SB-Sparda-Bank","Europa-Allee 37","60327","Frankfurt am Main"
"SB-Sparda-Bank","Idsteiner Str. 9","60329","Frankfurt am Main"
"SB-Sparda-Bank","Pfarrer-Perabo-Platz 2","60326","Frankfurt am Main"
"Sparda-Bank","Frankfurter Str. 113","61118","Bad Vilbel"
"Sparda-Bank","Eschersheimer Landstr. 420","60433","Frankfurt am Main"
"Sparda-Bank","Rathausstr. 37-39","61184","Karben"
"Sparda-Bank","Heusingerstr. 76","65934","Frankfurt am Main"
"Sparda-Bank","Frerdinand-Stuttmann-Str. 10","65428","Rüsselsheim"
"Sparda-Bank","Uhlandstr. 1","67292","Kirchheimbolanden"
"Sparda-Bank","Altenhöferallee 88","60438","Frankfurt am Main"
"Sparda-Bank","Elisabethenstr. 1","65719","Hofheim"
"SB-Sparda-Bank","Guimaraesplatz 1","67655","Kaiserslautern"
"Sparda-Bank","Fackelstr. 27","67655","Kaiserslautern"
"Sparda-Bank","Schloßstr. 25","66953","Pirmasens"
"Sparda-Bank","Waisenhausstr. 1","61348","Bad Homburg vor der Höhe"
"SB-Sparda-Bank","Pariser Str. 300","67663","Kaiserslautern"
"Sparda-Bank","Hunsrückstr. 43","65205","Wiesbaden"
"SB-Sparda-Bank","Boelckestr. 58","55252","Mainz-Kastel"
"SB-Sparda-Bank","Schnurgasse 4","61169","Friedberg"
"SB-Sparda-Bank","Rödger Weg T42","61231","Bad Nauheim"
"SB-Sparda-Bank","Kreuznacher Str. 14","67806","Rockenhausen"
"Sparda-Bank","Limesstr. 20","65191","Wiesbaden"
"Sparda-Bank","Äppelallee 110","65203","Wiesbaden"
"SB-Sparda-Bank","Konrad-Adenauer-Ring 41-43","65185","Wiesbaden"
"Sparda-Bank","Friedrichstr. 16-18","65185","Wiesbaden"
"Sparda-Bank","Adolph-Kolping-Platz 7","66849","Landstuhl"
"Sparda-Bank","Talstr. 51","66424","Homburg"
"Sparda-Bank","Trierer Str. 29","66869","Kusel"
"Sparda-Bank","Bahnhofstr. 22","66538","Neunkirchen"
"Sparda-Bank","Rickertstr. 38a","66386","St. Ingbert"
"Sparda-Bank","Wilhelmstr. 20","66606","St. Wendel"
"Sparda-Bank","Mainzer Str. 135-137","66121","Saarbrücken"
"Sparda-Bank","Hospitalstr. 10","65549","Limburg an der Lahn"
"Sparda-Bank","Talstr. 17","66119","Saarbrücken"
"Filiale Aalen","Johann-Gottfried-Pahl-Str. 1","73430","Aalen"
"SB-Filiale Geislingen","Stockstr. 2","73312","Geislingen An Der Steige"
"SB-Filiale Ellwangen","Haller Straße","73479","Ellwangen (Jagst)"
"SB-Filiale Ellwangen","Haller Str. 78","73479","Ellwangen (Jagst)"
"SB-Filiale Süßen","Bühlstr. 21","73079","Süßen"
"SB-Filiale Süßen","Bühlstraße","73079","Süßen"
"Filiale Schwäbisch Gmünd","Kornhausstr. 21","73525","Schwäbisch Gmünd"
"SB-Filiale Eislingen","Hauptstr. 46","73054","Eislingen/Fils"
"Filiale Göppingen","Schillerplatz 10","73033","Göppingen"
"SB-Filiale Crailsheim","Postplatz 2","74564","Crailsheim"
"SB-Filiale Uhingen","Stuttgarter Str. 1","73066","Uhingen"
"SB-Filiale Ebersbach","Marktplatz","73061","Ebersbach an der Fils"
"SB-Filiale Ebersbach","Marktplatz 4","73061","Ebersbach An Der Fils"
"Filiale Kirchheim/Teck","Dettinger Str. 36","73230","Kirchheim Unter Teck"
"SB-Sparda-Bank","Arnoldweg","73614","Schorndorf"
"SB-Filiale Schorndorf","Karlstraße","73614","Schorndorf"
"SB-Filiale Plochingen","Bahnhof","73207","Plochingen"
"SB-Filiale Nürtingen","Steinenbergstr. 10","72622","Nürtingen"
