"nameCompany","streetAddress","postalCode","addressLocality"
"Lidl","Windscheidstr. 1","04277","Leipzig-Connewitz"
"Lidl","Budapester Str. 26 a","01069","Dresden"
"Lidl","Lützner Str. 396","04205","Leipzig"
"Lidl","Strehlener Platz 1","01219","Dresden"
"Lidl","Wiener Platz 4","01069","Dresden"
"Lidl","Pirnaer Landstr. 183 a","01257","Dresden"
"Lidl","Cossebauder Str. 6","01157","Dresden"
"Lidl","Zschochersche Str. 79","04229","Leipzig-Plagwitz"
"Lidl","Löbtauer Str. 26","01159","Dresden"
"Lidl","Bodenbacher Str. 62 a","01277","Dresden"
"Lidl","Holzhäuser Str. 104","04299","Leipzig"
"Lidl","Kyffhäuserstr. 64","06567","Bad Frankenhausen"
"Lidl","König-Heinrich-Str. 13","06217","Merseburg"
"Lidl","Comeniusplatz 2","01307","Dresden"
"Lidl","Grunaer Str. 5","01069","Dresden"
"Lidl","Hauschildstr. 1","04177","Leipzig-Neulindenau"
"Lidl","Schandauer Str. 22 a","01309","Dresden"
"Lidl","Österreicher Str. 2","01279","Dresden"
"Lidl","Petersstr. 36+44","04109","Leipzig"
"Lidl","Kachstedter Str. 4","06556","Artern"
"Lidl","Dresdner Str. 15","01814","Bad Schandau"
"Lidl","Merseburger Str. 67","06268","Querfurt"
"Lidl","Schlesischer Platz 1","01097","Dresden"
"Lidl","Leipziger Str. 76","01127","Dresden"
"Lidl","Hansastr. 50","01097","Dresden"
"Lidl","Meißner Str. 252","01445","Radebeul"
"Lidl","Torgauer Str. 74","04318","Leipzig-Volkmarsdorf"
"Lidl","Riesaer Str. 75","04328","Leipzig-Paunsdorf"
"Lidl","Meißner Str. 41","01445","Radebeul"
"Lidl","Theresienstr. 5","04129","Leipzig-Eutritzsch"
"Lidl","Großenhainer Str. 156","01129","Dresden"
"Lidl","Fabrikstr. 11","01662","Meißen"
"Lidl","Poststr. 11","01662","Meißen"
"Lidl","Bautzner Landstr. 112","01324","Dresden"
"Lidl","Max-Liebermann-Str. 99","04157","Leipzig-Gohlis-Nord"
"Lidl","Dresdner Str. 16","01689","Weinböhla"
"Lidl","Hallesche Str. 64","04435","Schkeuditz"
"Lidl","Theklaer Str. 150","04349","Leipzig-Thekla"
"Lidl","Leipziger Str. 117","04425","Taucha"
"Lidl","Ludwig-Kossuth-Str. 49","01109","Dresden"
"Lidl","Karl-Marx-Str. 20","01109","Dresden"
"Lidl","Broihanstr. 2","06132","Halle (Saale)"
"Lidl","Altmarkt 17-18","04758","Oschatz-Altoschatz"
"Lidl","Dresdener Str. 7","04808","Wurzen"
"Lidl","Südstadtring 70","06128","Halle (Saale)"
"Lidl","Weinbergstr. 2","06526","Sangerhausen"
"Lidl","Merseburger Str. 221","06130","Halle (Saale)"
"Lidl","Gartenstr. 1","01855","Sebnitz-Hertigswalde"
"Lidl","Königsbrücker Landstr. 303","01108","Dresden"
"Lidl","Böllberger Weg 26 a","06110","Halle (Saale)-Gesundbrunnen"
"Lidl","Oberstr. 10","01454","Radeberg"
"Lidl","Stolpener Str. 14","01477","Arnsdorf-Fischbach"
"Lidl","Nietlebener Str. 3","06126","Halle (Saale)"
"Lidl","Lange Str. 46","01587","Riesa"
"Lidl","August-Bebel-Str. 2","01587","Riesa-Mergendorf"
"Lidl","Wilhelm-Kaulisch-Str. 29","01844","Neustadt"
"Lidl","Krausenstr. 9","06112","Halle (Saale)"
"Lidl Vertriebs GmbH & Co. KG","An der Autobahn 1","01471","Radeburg"
"Lidl","Meißner Str. 2 d","01612","Nünchritz"
"Lidl","Lindenweg 1","01471","Radeburg"
"Lidl","Hallesche Str. 88","06295","Eisleben"
"Lidl","Trothaer Str. 62","06118","Halle (Saale)-Trotha"
"Lidl","Ziegelstr. 4","04838","Eilenburg"
"Lidl","Pulsnitzer Str. 13","01900","Großröhrsdorf"
"Lidl","Radeburger Str. 5","01558","Großenhain"
"Lidl","R.-Wagner-Str. 9 a","04509","Delitzsch"
"Lidl","Friedrich-List-Str. 2","01877","Bischofswerda"
"Lidl","Kamenzer Str. 23","01896","Pulsnitz"
"Lidl","Am Mart 1","01561","Lampertswalde"
"Lidl","Am Ostbahnhof 5","01904","Neukirch"
"Lidl","Kantstr. 31","02763","Zittau"
"Lidl","Klausstr. 1a","06343","Mansfeld"
